time,name,avg_value,sample_count
2025-09-27 05:50:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,627.0903198242188,5
2025-09-27 05:55:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,609.5092895507812,5
2025-09-27 06:00:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,683.2016845703125,5
2025-09-27 06:05:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,669.7641845703125,5
2025-09-27 06:10:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,617.9595642089844,5
2025-09-27 06:15:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,628.4001342773438,5
2025-09-27 06:20:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,571.8688354492188,5
2025-09-27 06:25:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,673.70400390625,5
2025-09-27 06:30:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,602.2724060058594,5
2025-09-27 06:35:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,626.7654724121094,5
2025-09-27 06:40:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,672.246337890625,5
2025-09-27 06:45:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,676.1767517089844,5
2025-09-27 06:50:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,668.83017578125,5
2025-09-27 06:55:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,632.520751953125,5
2025-09-27 07:00:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,707.9530883789063,5
2025-09-27 07:05:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,678.2867065429688,5
2025-09-27 07:10:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,635.8377685546875,5
2025-09-27 07:15:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,663.2509033203125,5
2025-09-27 07:20:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,578.6285400390625,5
2025-09-27 07:25:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,646.6755615234375,5
2025-09-27 07:30:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,646.5866088867188,5
2025-09-27 07:35:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,613.970703125,5
2025-09-27 07:40:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,634.3291076660156,5
2025-09-27 07:45:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,587.3512512207031,5
2025-09-27 07:50:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,596.6007873535157,5
2025-09-27 07:55:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,538.2195617675782,5
2025-09-27 08:00:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,617.2977172851563,5
2025-09-27 08:05:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,541.4214660644532,5
2025-09-27 08:10:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,570.9682189941407,5
2025-09-27 08:15:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,596.3843383789062,5
2025-09-27 08:20:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,618.6559448242188,5
2025-09-27 08:25:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,490.81475219726565,5
2025-09-27 08:30:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,568.1253723144531,5
2025-09-27 08:35:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,607.7753051757812,5
2025-09-27 08:40:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,494.52984008789065,5
2025-09-27 08:45:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,498.7181335449219,5
2025-09-27 08:50:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,509.1029846191406,5
2025-09-27 08:55:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,503.5538391113281,5
2025-09-27 09:00:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,492.20643920898436,5
2025-09-27 09:05:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,476.4370971679688,5
2025-09-27 09:10:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,517.2726257324218,5
2025-09-27 09:15:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,451.9135314941406,5
2025-09-27 09:20:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,448.7262329101562,5
2025-09-27 09:25:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,499.94841918945315,5
2025-09-27 09:30:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,459.639453125,5
2025-09-27 09:35:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,384.9478515625,5
2025-09-27 09:40:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,450.930029296875,5
2025-09-27 09:45:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,449.1158874511719,5
2025-09-27 09:50:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,354.7931274414062,5
2025-09-27 09:55:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,444.3480529785156,5
2025-09-27 10:00:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,360.7816650390625,5
2025-09-27 10:05:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,382.6085693359375,5
2025-09-27 10:10:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,380.2334228515625,5
2025-09-27 10:15:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,358.6005065917969,5
2025-09-27 10:20:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,381.8163635253906,5
2025-09-27 10:25:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,433.0939086914062,5
2025-09-27 10:30:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,356.3120056152344,5
2025-09-27 10:35:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,331.27806396484374,5
2025-09-27 10:40:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,428.773193359375,5
2025-09-27 10:45:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,366.50388793945314,5
2025-09-27 10:50:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,385.8981994628906,5
2025-09-27 10:55:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,444.66884765625,5
2025-09-27 11:00:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,409.41676635742186,5
2025-09-27 11:05:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,379.3088439941406,5
2025-09-27 11:10:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,382.2032165527344,5
2025-09-27 11:15:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,424.8438415527344,5
2025-09-27 11:20:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,465.25429077148436,5
2025-09-27 11:25:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,409.40595092773435,5
2025-09-27 11:30:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,381.9385925292969,5
2025-09-27 11:35:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,394.0033935546875,5
2025-09-27 11:40:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,447.9001037597656,5
2025-09-27 11:45:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,469.40919189453126,5
2025-09-27 11:50:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,392.7403137207031,5
2025-09-27 11:55:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,381.65142822265625,5
2025-09-27 12:00:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,457.66852416992185,5
2025-09-27 12:05:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,421.87474365234374,5
2025-09-27 12:10:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,402.35979614257815,5
2025-09-27 12:15:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,399.81279907226565,5
2025-09-27 12:20:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,322.8505859375,5
2025-09-27 12:25:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,430.6548217773437,5
2025-09-27 12:30:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,495.6975158691406,5
2025-09-27 12:35:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,552.9155517578125,5
2025-09-27 12:40:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,478.4758605957031,5
2025-09-27 12:45:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,439.9818908691406,5
2025-09-27 12:50:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,599.5674438476562,5
